"lead_id","org_id","lead_source","campaign_id","lead_created_date","converted_flag","converted_member_id","conversion_date"
381,2812,"Referral",372,2021-03-01 01:00:12,0,NA,NA
382,2169,"Website",339,2020-02-04 00:16:52,0,NA,NA
383,3064,"Website",457,2020-10-28 04:24:48,0,NA,NA
384,2593,"Referral",185,2019-03-28 05:39:48,1,19277,2019-06-12 05:39:48
385,2491,"Paid Ads",175,2023-01-08 12:09:29,0,NA,NA
386,3283,"Website",213,2021-04-11 10:25:43,1,22413,2021-06-14 10:25:43
387,784,"Referral",75,2024-12-24 10:39:57,0,NA,NA
388,413,"Website",117,2023-07-03 07:03:54,0,NA,NA
389,3851,"Email Campaign",584,2020-12-02 03:59:52,1,29868,2021-01-21 03:59:52
390,4260,"Paid Ads",174,2018-03-23 12:24:37,1,26170,2018-04-17 12:24:37
391,4517,"Website",263,2020-07-31 18:16:03,1,9048,2020-08-12 18:16:03
392,3651,"Email Campaign",329,2018-04-26 10:17:30,0,NA,NA
393,352,"Paid Ads",99,2023-04-21 15:22:34,0,NA,NA
394,2666,"Website",443,2020-07-17 20:24:12,1,19464,2020-10-09 20:24:12
395,1318,"Email Campaign",550,2019-06-18 07:25:40,0,NA,NA
396,580,"Webinar",495,2023-12-19 23:21:22,1,26987,2024-02-03 23:21:22
397,1579,"Website",199,2017-01-22 05:59:34,1,27000,2017-04-16 05:59:34
398,1581,"Website",254,2018-08-29 14:58:50,0,NA,NA
399,3552,"Email Campaign",67,2023-05-01 12:30:49,1,5940,2023-07-09 12:30:49
400,1137,"Website",172,2023-07-11 18:48:31,1,3974,2023-09-28 18:48:31
401,4533,"Paid Ads",100,2017-10-25 09:18:11,0,NA,NA
402,2519,"Website",474,2023-07-12 08:28:57,1,1974,2023-09-26 08:28:57
403,358,"Conference Booth",127,2020-10-13 15:04:46,0,NA,NA
404,2719,"Webinar",479,2024-08-13 14:32:46,1,19647,2024-10-17 14:32:46
405,1597,"Website",499,2019-08-21 18:00:54,0,NA,NA
406,3605,"Conference Booth",362,2023-07-02 09:42:33,1,26334,2023-08-13 09:42:33
407,921,"Webinar",248,2020-11-12 15:33:23,0,NA,NA
408,4089,"Email Campaign",334,2018-06-26 13:14:51,0,NA,NA
409,4637,"Email Campaign",463,2022-11-15 18:42:16,1,16297,2022-11-29 18:42:16
410,2558,"Website",172,2020-06-09 22:24:26,0,NA,NA
411,2611,"Paid Ads",21,2017-07-12 21:10:21,0,NA,NA
412,4389,"Email Campaign",559,2020-07-17 07:57:45,1,20575,2020-09-11 07:57:45
413,1060,"Webinar",387,2017-01-30 12:33:14,1,18035,2017-03-08 12:33:14
414,2687,"Email Campaign",244,2024-03-31 21:02:23,0,NA,NA
415,2340,"Paid Ads",575,2020-03-19 11:48:30,0,NA,NA
416,2461,"Conference Booth",29,2021-02-24 04:00:06,0,NA,NA
417,4398,"Webinar",165,2017-10-30 18:52:09,0,NA,NA
418,2062,"Email Campaign",162,2020-08-24 13:41:27,0,NA,NA
419,366,"Website",532,2023-07-06 13:21:08,0,NA,NA
420,2289,"Website",96,2018-07-22 06:42:09,1,8414,2018-09-30 06:42:09
421,1230,"Webinar",247,2017-08-17 19:14:09,1,26535,2017-11-06 19:14:09
422,657,"Social Media",590,2023-03-16 13:23:21,1,13059,2023-04-26 13:23:21
423,2922,"Website",315,2020-01-10 02:31:44,0,NA,NA
424,988,"Conference Booth",484,2020-10-15 19:49:32,0,NA,NA
425,489,"Website",451,2021-07-22 05:56:24,0,NA,NA
426,4321,"Paid Ads",118,2023-03-11 10:47:43,0,NA,NA
427,4958,"Website",405,2024-08-19 07:01:26,0,NA,NA
428,4758,"Webinar",321,2024-02-03 19:23:55,1,22958,2024-03-20 19:23:55
429,4338,"Referral",399,2019-12-27 23:40:51,0,NA,NA
430,1168,"Webinar",536,2018-03-28 13:15:32,0,NA,NA
431,12,"Conference Booth",505,2018-11-02 02:29:50,0,NA,NA
432,2778,"Email Campaign",528,2020-12-08 07:12:31,1,29730,2021-01-04 07:12:31
433,2289,"Website",23,2018-12-02 02:03:15,0,NA,NA
434,4661,"Email Campaign",541,2017-10-06 09:50:58,0,NA,NA
435,2145,"Paid Ads",363,2023-05-13 09:04:40,0,NA,NA
436,461,"Paid Ads",575,2017-01-20 02:08:06,0,NA,NA
437,4720,"Webinar",393,2021-08-14 15:37:37,0,NA,NA
438,3773,"Website",214,2024-06-15 03:38:50,1,11124,2024-09-06 03:38:50
439,1053,"Paid Ads",416,2017-08-31 14:37:37,0,NA,NA
440,783,"Conference Booth",537,2023-08-06 13:48:43,0,NA,NA
441,4192,"Webinar",571,2024-07-23 23:52:38,0,NA,NA
442,229,"Webinar",37,2020-10-15 14:41:50,1,24148,2020-12-23 14:41:50
443,2638,"Referral",186,2018-10-18 22:10:00,0,NA,NA
444,3277,"Email Campaign",587,2023-04-30 21:04:19,0,NA,NA
445,3089,"Social Media",127,2022-08-30 00:55:49,1,23642,2022-11-22 00:55:49
446,1035,"Email Campaign",23,2019-03-11 07:51:49,1,29305,2019-05-06 07:51:49
447,2155,"Website",425,2023-09-22 08:18:32,1,5731,2023-11-09 08:18:32
448,3575,"Referral",250,2023-06-25 01:17:05,1,11589,2023-07-24 01:17:05
449,4411,"Website",77,2022-12-26 04:55:37,0,NA,NA
450,1933,"Website",354,2021-08-25 14:18:37,0,NA,NA
451,980,"Email Campaign",522,2021-10-19 10:46:09,1,20617,2021-11-25 10:46:09
452,4674,"Webinar",589,2019-10-04 10:35:16,0,NA,NA
453,561,"Conference Booth",327,2018-05-05 13:11:39,0,NA,NA
454,483,"Webinar",551,2022-12-13 06:58:36,1,3284,2023-01-17 06:58:36
455,193,"Conference Booth",381,2024-07-10 15:23:46,0,NA,NA
456,3164,"Website",461,2021-10-29 10:34:28,0,NA,NA
457,1352,"Website",288,2022-02-18 20:13:42,0,NA,NA
458,4398,"Referral",565,2021-11-08 06:32:57,0,NA,NA
459,2350,"Referral",389,2022-08-15 19:36:48,0,NA,NA
460,2339,"Webinar",357,2024-08-11 22:55:15,0,NA,NA
461,2843,"Paid Ads",3,2017-11-06 10:19:31,0,NA,NA
462,3832,"Referral",156,2023-12-25 21:38:43,0,NA,NA
463,2487,"Website",159,2020-09-08 13:42:58,0,NA,NA
464,2551,"Referral",396,2023-07-29 13:17:07,0,NA,NA
465,2156,"Website",358,2018-03-29 12:30:30,1,14403,2018-04-24 12:30:30
466,2857,"Email Campaign",418,2022-06-02 02:30:37,0,NA,NA
467,2765,"Social Media",592,2024-11-19 22:51:30,0,NA,NA
468,2871,"Website",463,2022-03-05 05:49:29,1,16767,2022-04-22 05:49:29
469,3786,"Email Campaign",236,2022-07-13 18:55:36,0,NA,NA
470,2181,"Referral",582,2024-03-27 22:19:37,1,18586,2024-04-09 22:19:37
471,2971,"Email Campaign",494,2019-03-10 17:10:36,0,NA,NA
472,2149,"Website",554,2023-04-12 21:43:19,1,5157,2023-05-16 21:43:19
473,121,"Paid Ads",304,2022-08-18 04:16:39,0,NA,NA
474,927,"Webinar",193,2017-09-06 09:50:19,1,21817,2017-11-11 09:50:19
475,1409,"Website",550,2021-01-25 14:15:00,0,NA,NA
476,1122,"Webinar",382,2019-11-30 15:45:54,1,10414,2020-02-03 15:45:54
477,4297,"Email Campaign",298,2018-08-06 18:56:31,0,NA,NA
478,597,"Email Campaign",290,2018-03-24 15:25:53,0,NA,NA
479,4168,"Social Media",18,2023-02-16 22:33:07,1,16903,2023-03-22 22:33:07
480,740,"Website",317,2017-09-22 19:07:57,0,NA,NA
481,3361,"Webinar",380,2018-07-31 12:43:43,0,NA,NA
482,1122,"Website",274,2017-08-29 01:59:22,0,NA,NA
483,4460,"Referral",190,2022-10-23 17:25:45,0,NA,NA
484,1495,"Paid Ads",325,2023-11-10 00:11:45,0,NA,NA
485,1354,"Paid Ads",600,2021-03-24 06:36:58,0,NA,NA
486,1461,"Webinar",111,2017-09-07 06:38:00,1,18555,2017-11-10 06:38:00
487,2013,"Website",513,2020-01-23 00:02:57,0,NA,NA
488,2487,"Website",89,2021-03-04 16:52:51,0,NA,NA
489,2123,"Website",309,2018-04-24 07:25:48,1,24458,2018-06-14 07:25:48
490,4239,"Website",216,2020-01-18 01:47:50,1,10538,2020-03-15 01:47:50
491,1777,"Email Campaign",111,2024-10-19 09:47:14,0,NA,NA
492,3342,"Social Media",372,2020-04-20 16:14:08,0,NA,NA
493,1845,"Website",566,2018-07-30 02:00:57,0,NA,NA
494,3256,"Website",380,2024-09-28 12:44:12,0,NA,NA
495,2014,"Paid Ads",85,2017-05-11 10:40:32,0,NA,NA
496,2752,"Website",182,2020-08-03 08:33:14,0,NA,NA
497,4360,"Paid Ads",358,2021-06-14 23:33:53,0,NA,NA
498,2083,"Website",348,2021-04-05 16:51:17,0,NA,NA
499,4332,"Email Campaign",511,2018-12-06 04:52:33,1,20317,2019-01-31 04:52:33
500,4291,"Webinar",221,2019-06-17 14:09:34,1,6482,2019-06-29 14:09:34
501,3629,"Referral",437,2023-08-21 20:49:18,0,NA,NA
502,2218,"Referral",487,2024-02-19 10:11:41,0,NA,NA
503,3015,"Paid Ads",291,2018-02-24 18:05:30,0,NA,NA
504,2801,"Conference Booth",397,2019-11-20 17:54:20,1,12409,2019-12-10 17:54:20
505,2697,"Email Campaign",360,2023-10-02 01:21:08,0,NA,NA
506,4665,"Email Campaign",260,2024-07-09 17:03:15,0,NA,NA
507,1780,"Paid Ads",593,2022-07-25 01:53:43,1,9744,2022-09-19 01:53:43
508,4563,"Conference Booth",64,2023-10-13 03:57:34,1,2989,2023-12-31 03:57:34
509,723,"Website",365,2020-07-13 02:41:02,1,8736,2020-09-04 02:41:02
510,3723,"Referral",317,2021-09-26 01:16:01,0,NA,NA
511,4821,"Webinar",386,2023-01-21 06:05:30,0,NA,NA
512,2273,"Email Campaign",232,2019-04-19 20:16:01,0,NA,NA
513,4546,"Email Campaign",296,2018-04-11 00:33:15,1,24531,2018-06-27 00:33:15
514,3409,"Email Campaign",334,2020-04-11 20:44:03,1,11370,2020-06-09 20:44:03
515,4823,"Email Campaign",398,2019-04-22 00:16:48,0,NA,NA
516,2663,"Website",292,2022-07-12 20:28:41,0,NA,NA
517,4640,"Email Campaign",408,2021-06-30 18:01:22,0,NA,NA
518,347,"Website",523,2021-08-03 03:27:19,1,3004,2021-10-26 03:27:19
519,3803,"Webinar",218,2024-05-27 04:23:36,1,12579,2024-08-23 04:23:36
520,2211,"Website",588,2021-04-30 02:14:05,0,NA,NA
521,3744,"Conference Booth",567,2018-06-23 18:10:42,0,NA,NA
522,37,"Email Campaign",246,2019-01-28 20:42:30,0,NA,NA
523,4937,"Referral",256,2018-12-17 17:17:39,1,5654,2018-12-30 17:17:39
524,987,"Webinar",352,2023-04-24 00:59:10,1,18317,2023-07-18 00:59:10
525,1892,"Email Campaign",493,2019-11-16 07:01:00,1,912,2020-02-13 07:01:00
526,2192,"Conference Booth",257,2020-02-21 17:30:22,0,NA,NA
527,1964,"Website",388,2018-07-26 05:45:00,0,NA,NA
528,300,"Email Campaign",321,2017-11-30 14:55:54,0,NA,NA
529,3441,"Social Media",89,2019-01-16 12:08:18,0,NA,NA
530,2860,"Conference Booth",445,2018-09-20 23:32:04,1,22231,2018-10-19 23:32:04
531,3007,"Website",554,2017-03-20 08:42:32,1,28607,2017-05-10 08:42:32
532,1684,"Webinar",355,2023-04-22 11:58:31,1,23200,2023-07-09 11:58:31
533,2497,"Paid Ads",1,2018-01-12 04:44:33,1,14615,2018-03-23 04:44:33
534,3958,"Conference Booth",531,2022-07-25 02:59:06,0,NA,NA
535,8,"Website",489,2021-07-28 05:30:32,1,22688,2021-10-14 05:30:32
536,4631,"Website",258,2018-11-10 20:41:49,1,11504,2019-02-07 20:41:49
537,2024,"Webinar",491,2018-05-02 17:27:55,1,7014,2018-05-23 17:27:55
538,224,"Website",251,2022-10-18 03:51:21,0,NA,NA
539,3106,"Paid Ads",591,2024-11-02 01:04:32,0,NA,NA
540,4223,"Conference Booth",49,2017-07-12 19:26:31,0,NA,NA
541,613,"Webinar",302,2019-05-30 23:09:59,1,11674,2019-08-15 23:09:59
542,4199,"Website",453,2019-12-26 15:07:30,0,NA,NA
543,2869,"Conference Booth",448,2022-05-20 17:46:40,0,NA,NA
544,1747,"Website",371,2021-08-26 23:29:07,0,NA,NA
545,1092,"Website",292,2019-09-21 11:42:20,0,NA,NA
546,3793,"Paid Ads",290,2024-11-22 22:20:18,0,NA,NA
547,967,"Paid Ads",359,2020-03-25 17:17:05,0,NA,NA
548,4594,"Conference Booth",571,2023-10-15 23:16:53,0,NA,NA
549,2356,"Webinar",551,2022-10-05 15:38:38,0,NA,NA
550,1393,"Email Campaign",228,2023-04-03 11:54:26,1,27250,2023-05-14 11:54:26
551,4820,"Website",72,2017-01-12 03:55:23,0,NA,NA
552,2449,"Webinar",506,2020-09-01 20:48:54,1,21926,2020-11-07 20:48:54
553,4752,"Website",302,2017-01-10 16:55:13,0,NA,NA
554,4861,"Webinar",23,2021-08-22 11:04:03,0,NA,NA
555,2191,"Email Campaign",509,2024-04-12 20:39:03,1,21397,2024-05-22 20:39:03
556,2597,"Paid Ads",259,2021-11-11 03:41:51,0,NA,NA
557,3198,"Webinar",83,2023-04-29 22:58:26,0,NA,NA
558,3626,"Email Campaign",276,2017-07-04 18:40:48,0,NA,NA
559,4296,"Email Campaign",282,2019-02-01 19:41:47,1,357,2019-02-24 19:41:47
560,4613,"Social Media",43,2023-11-08 11:14:28,0,NA,NA
561,1958,"Email Campaign",321,2024-03-08 13:15:34,0,NA,NA
562,3758,"Email Campaign",465,2020-05-10 09:19:48,0,NA,NA
563,4188,"Email Campaign",264,2018-06-23 14:53:46,0,NA,NA
564,2396,"Email Campaign",77,2024-08-07 06:05:57,0,NA,NA
565,3522,"Conference Booth",270,2021-11-26 06:16:57,0,NA,NA
566,2901,"Webinar",189,2020-04-05 23:23:44,0,NA,NA
567,2558,"Email Campaign",484,2021-05-21 13:17:05,0,NA,NA
568,1964,"Social Media",594,2021-05-14 02:37:47,0,NA,NA
569,1352,"Email Campaign",530,2019-12-29 20:24:10,1,1020,2020-01-13 20:24:10
570,573,"Website",177,2021-09-10 20:18:08,0,NA,NA
571,2640,"Website",336,2018-05-12 15:30:34,0,NA,NA
572,1521,"Email Campaign",465,2024-12-21 14:39:14,1,12872,2025-03-18 14:39:14
573,250,"Website",324,2020-07-19 04:58:01,0,NA,NA
574,2528,"Referral",483,2019-10-07 20:28:43,0,NA,NA
575,4836,"Paid Ads",285,2024-12-09 17:24:03,1,26013,2025-01-22 17:24:03
576,4432,"Website",215,2018-10-19 18:32:46,1,1074,2018-12-08 18:32:46
577,680,"Email Campaign",69,2022-10-17 00:43:49,0,NA,NA
578,2581,"Referral",511,2019-09-02 03:04:30,1,12802,2019-09-13 03:04:30
579,3952,"Paid Ads",273,2018-04-29 11:17:50,0,NA,NA
580,3255,"Webinar",2,2019-05-23 16:16:33,0,NA,NA
581,4297,"Website",206,2018-04-17 11:33:16,0,NA,NA
582,3842,"Social Media",566,2021-04-04 09:31:28,1,17254,2021-05-20 09:31:28
583,1397,"Website",532,2022-02-11 08:53:01,0,NA,NA
584,3983,"Paid Ads",108,2021-11-24 22:18:56,0,NA,NA
585,1032,"Webinar",144,2019-12-22 23:44:57,0,NA,NA
586,3368,"Webinar",293,2019-06-25 08:48:02,0,NA,NA
587,2067,"Email Campaign",79,2024-07-17 04:49:46,0,NA,NA
588,4914,"Email Campaign",14,2019-11-27 09:54:27,0,NA,NA
589,4201,"Paid Ads",524,2019-02-13 01:29:37,0,NA,NA
590,2616,"Conference Booth",213,2024-12-09 07:39:16,0,NA,NA
591,1643,"Paid Ads",379,2018-01-06 20:19:00,0,NA,NA
592,4525,"Website",170,2019-01-17 17:03:04,0,NA,NA
593,70,"Webinar",341,2023-09-21 11:43:18,0,NA,NA
594,345,"Paid Ads",314,2018-09-17 15:42:24,0,NA,NA
595,3799,"Email Campaign",520,2023-04-02 10:35:26,1,18574,2023-05-19 10:35:26
596,1946,"Webinar",489,2024-05-01 14:07:34,0,NA,NA
597,2147,"Website",374,2023-01-15 03:09:51,0,NA,NA
598,4249,"Email Campaign",440,2018-04-16 18:35:38,0,NA,NA
599,2025,"Social Media",218,2020-02-07 11:54:39,0,NA,NA
600,102,"Referral",239,2018-05-17 13:18:22,0,NA,NA
601,974,"Email Campaign",275,2018-09-21 19:12:18,0,NA,NA
602,4534,"Website",196,2020-01-31 07:56:25,0,NA,NA
603,4063,"Website",299,2023-08-17 21:46:26,0,NA,NA
604,2185,"Paid Ads",504,2020-11-03 14:53:46,0,NA,NA
605,4339,"Referral",214,2020-08-18 16:39:31,0,NA,NA
606,2958,"Email Campaign",217,2021-06-04 10:43:58,0,NA,NA
607,4824,"Paid Ads",446,2020-02-23 00:17:37,0,NA,NA
608,887,"Conference Booth",195,2017-06-28 13:49:44,0,NA,NA
609,2251,"Webinar",121,2024-09-25 23:01:09,0,NA,NA
610,2397,"Paid Ads",314,2023-07-01 09:36:57,0,NA,NA
611,2149,"Email Campaign",512,2023-10-12 01:02:06,0,NA,NA
612,4442,"Email Campaign",353,2023-09-03 11:57:16,1,5297,2023-09-18 11:57:16
613,1020,"Website",353,2017-03-11 19:56:26,0,NA,NA
614,1025,"Email Campaign",98,2018-10-25 06:14:16,0,NA,NA
615,4979,"Email Campaign",348,2024-07-17 04:24:17,1,20196,2024-10-08 04:24:17
616,1971,"Paid Ads",513,2018-10-25 06:47:33,1,20955,2018-11-10 06:47:33
617,2087,"Email Campaign",198,2022-01-23 06:16:13,0,NA,NA
618,3903,"Referral",308,2017-08-31 13:06:48,0,NA,NA
619,2010,"Webinar",95,2022-12-15 16:26:46,1,23806,2023-01-31 16:26:46
620,260,"Webinar",574,2020-08-27 15:17:46,0,NA,NA
621,1333,"Website",377,2023-07-16 16:39:52,0,NA,NA
622,2953,"Website",546,2017-06-04 11:54:40,0,NA,NA
623,2095,"Website",182,2020-12-19 21:12:40,0,NA,NA
624,1366,"Webinar",589,2020-12-11 05:07:10,0,NA,NA
625,1117,"Website",243,2020-01-18 01:44:53,0,NA,NA
626,4536,"Paid Ads",121,2022-03-16 04:40:20,0,NA,NA
627,2195,"Webinar",62,2023-04-19 05:49:47,0,NA,NA
628,4502,"Website",419,2024-02-09 20:34:09,0,NA,NA
629,1528,"Webinar",384,2018-09-20 11:57:57,0,NA,NA
630,3836,"Website",223,2021-11-16 08:38:08,0,NA,NA
631,244,"Webinar",351,2018-07-25 22:38:20,0,NA,NA
632,2830,"Email Campaign",149,2021-10-17 22:57:04,1,12997,2021-12-14 22:57:04
633,315,"Paid Ads",229,2019-07-17 19:47:28,0,NA,NA
634,4019,"Website",45,2021-04-13 23:21:03,0,NA,NA
635,3451,"Email Campaign",545,2024-06-29 02:04:27,0,NA,NA
636,4491,"Paid Ads",278,2017-05-15 09:02:28,0,NA,NA
637,1748,"Email Campaign",43,2021-12-03 14:28:53,0,NA,NA
638,4078,"Website",308,2023-03-27 18:28:19,0,NA,NA
639,1503,"Email Campaign",353,2021-10-31 02:16:36,0,NA,NA
640,4684,"Email Campaign",217,2023-01-30 00:55:13,0,NA,NA
641,1114,"Conference Booth",274,2017-08-16 19:01:13,0,NA,NA
642,633,"Email Campaign",353,2022-12-07 22:11:34,0,NA,NA
643,3970,"Paid Ads",307,2022-02-20 17:24:11,0,NA,NA
644,2860,"Website",522,2021-07-22 16:41:13,0,NA,NA
645,1374,"Email Campaign",216,2018-10-06 02:09:20,0,NA,NA
646,404,"Email Campaign",152,2018-08-09 10:35:13,1,8068,2018-08-31 10:35:13
647,2671,"Referral",498,2024-06-27 03:40:07,0,NA,NA
648,4554,"Paid Ads",205,2019-03-22 03:53:13,0,NA,NA
649,1062,"Paid Ads",99,2024-02-21 22:30:09,1,6652,2024-05-03 22:30:09
650,2184,"Website",124,2017-10-24 09:52:48,0,NA,NA
651,3952,"Email Campaign",564,2018-02-07 07:19:16,0,NA,NA
652,3567,"Conference Booth",80,2018-05-03 19:23:27,0,NA,NA
653,2734,"Paid Ads",97,2017-07-04 10:48:01,0,NA,NA
654,2710,"Website",138,2023-09-06 10:31:21,0,NA,NA
655,2124,"Conference Booth",212,2020-12-26 12:53:54,0,NA,NA
656,1299,"Email Campaign",427,2018-05-23 00:27:49,0,NA,NA
657,3646,"Email Campaign",402,2017-11-20 05:34:29,0,NA,NA
658,3895,"Conference Booth",261,2017-05-24 21:29:38,0,NA,NA
659,855,"Website",400,2020-04-18 23:55:25,0,NA,NA
660,393,"Paid Ads",502,2022-10-25 14:58:23,0,NA,NA
661,2255,"Conference Booth",585,2023-06-23 11:38:04,0,NA,NA
662,4127,"Referral",257,2024-10-21 17:11:37,1,18910,2024-11-25 17:11:37
663,1051,"Referral",322,2023-10-18 12:42:33,0,NA,NA
664,1810,"Webinar",135,2021-06-10 08:42:04,0,NA,NA
665,4253,"Website",598,2022-05-10 15:02:20,0,NA,NA
666,2719,"Webinar",87,2024-06-29 14:08:30,0,NA,NA
667,3489,"Conference Booth",504,2021-07-25 19:14:10,0,NA,NA
668,2140,"Email Campaign",501,2017-01-09 09:54:46,0,NA,NA
669,2817,"Paid Ads",434,2022-11-30 05:23:57,0,NA,NA
670,1426,"Webinar",444,2019-06-29 05:43:49,0,NA,NA
671,64,"Social Media",412,2020-01-10 00:59:26,0,NA,NA
672,1497,"Webinar",319,2024-01-14 21:44:32,1,14408,2024-04-11 21:44:32
673,700,"Website",502,2021-04-16 13:37:34,0,NA,NA
674,3463,"Conference Booth",578,2017-08-26 11:20:36,0,NA,NA
675,2986,"Paid Ads",410,2020-01-19 04:00:26,0,NA,NA
676,1729,"Email Campaign",70,2023-08-20 20:05:10,1,1542,2023-10-23 20:05:10
677,1796,"Paid Ads",549,2018-02-20 14:50:13,0,NA,NA
678,801,"Paid Ads",326,2024-01-25 04:14:11,0,NA,NA
679,489,"Email Campaign",311,2020-03-19 08:50:08,1,27080,2020-04-13 08:50:08
680,1190,"Referral",443,2022-10-04 18:24:42,1,5119,2022-11-22 18:24:42
681,444,"Webinar",98,2024-01-19 22:29:42,1,12407,2024-04-08 22:29:42
682,4910,"Conference Booth",387,2020-11-30 11:31:08,0,NA,NA
683,4629,"Paid Ads",330,2021-03-11 12:27:43,0,NA,NA
684,3907,"Website",375,2022-06-13 12:23:31,0,NA,NA
685,4926,"Website",216,2022-05-06 07:09:17,1,4573,2022-07-16 07:09:17
686,4813,"Website",232,2021-01-05 12:10:43,0,NA,NA
687,4469,"Email Campaign",563,2019-09-01 03:24:36,0,NA,NA
688,647,"Social Media",531,2019-10-25 11:27:02,0,NA,NA
689,2441,"Webinar",486,2019-12-03 02:53:48,1,7102,2019-12-14 02:53:48
690,955,"Paid Ads",94,2018-10-05 11:07:07,0,NA,NA
691,191,"Referral",495,2023-10-07 11:00:56,0,NA,NA
692,3110,"Email Campaign",70,2019-04-03 19:44:51,0,NA,NA
693,234,"Website",60,2022-07-12 13:28:28,0,NA,NA
694,1004,"Paid Ads",269,2019-08-13 06:05:18,0,NA,NA
695,1573,"Conference Booth",201,2021-07-24 10:12:32,0,NA,NA
696,4329,"Email Campaign",181,2023-01-29 14:31:41,0,NA,NA
697,2609,"Referral",578,2020-06-02 10:27:30,0,NA,NA
698,2586,"Webinar",228,2024-07-28 03:16:22,0,NA,NA
699,629,"Website",540,2024-12-08 06:47:21,0,NA,NA
700,1065,"Website",167,2022-07-22 15:30:01,0,NA,NA
701,4440,"Paid Ads",62,2018-09-15 01:01:34,0,NA,NA
702,1117,"Paid Ads",168,2018-12-27 13:16:06,0,NA,NA
703,2713,"Referral",18,2024-07-13 22:50:41,0,NA,NA
704,778,"Paid Ads",127,2021-08-12 03:18:18,0,NA,NA
705,4366,"Paid Ads",393,2022-10-18 23:24:37,0,NA,NA
706,2277,"Email Campaign",213,2024-12-09 07:42:50,1,2355,2024-12-23 07:42:50
707,1266,"Website",179,2018-11-27 13:12:43,0,NA,NA
708,601,"Email Campaign",511,2021-01-13 21:04:47,1,26901,2021-01-28 21:04:47
709,3700,"Social Media",236,2023-04-13 21:05:46,0,NA,NA
710,363,"Webinar",59,2023-06-15 16:19:22,0,NA,NA
711,4573,"Paid Ads",2,2017-02-24 02:36:18,1,20405,2017-03-08 02:36:18
712,3714,"Email Campaign",253,2017-06-06 12:19:08,0,NA,NA
713,145,"Website",472,2020-08-20 11:14:35,0,NA,NA
714,2078,"Conference Booth",281,2023-01-25 10:45:13,0,NA,NA
715,3904,"Website",584,2017-07-21 16:17:10,0,NA,NA
716,761,"Referral",182,2018-06-08 13:39:10,1,29443,2018-06-26 13:39:10
717,2107,"Email Campaign",597,2020-07-10 21:28:48,1,27958,2020-07-27 21:28:48
718,1631,"Referral",367,2020-07-09 20:19:13,1,20939,2020-08-12 20:19:13
719,3793,"Email Campaign",498,2022-06-05 20:59:01,0,NA,NA
720,3699,"Email Campaign",529,2023-06-17 11:03:55,0,NA,NA
721,1199,"Referral",21,2023-02-22 14:59:04,1,11464,2023-05-15 14:59:04
722,3267,"Email Campaign",484,2021-03-22 17:48:49,0,NA,NA
723,275,"Email Campaign",140,2020-04-29 08:54:51,0,NA,NA
724,4121,"Referral",414,2023-09-09 23:44:19,0,NA,NA
725,3298,"Conference Booth",122,2019-07-09 04:51:08,0,NA,NA
726,1654,"Email Campaign",552,2023-12-13 19:17:00,1,29781,2024-01-08 19:17:00
727,2129,"Website",579,2017-12-29 20:41:56,0,NA,NA
728,4583,"Website",337,2017-02-13 13:40:07,1,8427,2017-02-25 13:40:07
729,115,"Email Campaign",29,2023-03-25 09:00:43,0,NA,NA
730,293,"Email Campaign",392,2020-04-09 17:39:42,0,NA,NA
731,3080,"Conference Booth",283,2023-06-09 14:37:54,0,NA,NA
732,3075,"Email Campaign",516,2024-05-03 07:20:08,1,13441,2024-07-05 07:20:08
733,1969,"Paid Ads",179,2022-09-10 06:10:49,0,NA,NA
734,2845,"Email Campaign",13,2019-08-02 19:48:04,0,NA,NA
735,376,"Conference Booth",246,2017-08-25 06:49:54,0,NA,NA
736,4630,"Website",422,2018-07-11 21:39:18,1,5950,2018-08-21 21:39:18
737,4752,"Webinar",565,2019-02-06 06:46:53,0,NA,NA
738,4547,"Website",298,2019-12-16 07:20:42,1,26757,2020-02-27 07:20:42
739,2518,"Email Campaign",364,2024-06-22 23:11:06,0,NA,NA
740,762,"Webinar",37,2017-09-11 14:36:00,0,NA,NA
741,1928,"Referral",182,2022-12-28 23:35:59,0,NA,NA
742,512,"Webinar",597,2024-12-20 06:42:58,0,NA,NA
743,3548,"Webinar",561,2018-06-03 21:54:11,0,NA,NA
744,1867,"Website",55,2024-01-19 17:19:51,0,NA,NA
745,4924,"Webinar",474,2018-09-09 01:31:49,0,NA,NA
746,759,"Webinar",45,2024-05-21 13:27:25,1,7152,2024-06-20 13:27:25
747,1804,"Webinar",213,2020-11-23 22:00:18,0,NA,NA
748,3001,"Referral",71,2023-06-21 09:38:37,0,NA,NA
749,1519,"Website",235,2024-09-01 12:12:42,1,9307,2024-10-25 12:12:42
750,1686,"Paid Ads",526,2021-10-29 04:59:22,0,NA,NA
751,4517,"Referral",371,2020-01-09 06:49:12,0,NA,NA
752,2040,"Paid Ads",206,2017-03-06 00:37:16,1,21580,2017-05-01 00:37:16
753,391,"Referral",143,2019-08-09 09:31:39,0,NA,NA
754,4933,"Social Media",496,2020-03-03 04:39:09,0,NA,NA
755,4860,"Website",447,2019-12-05 17:26:15,0,NA,NA
756,4374,"Social Media",35,2019-01-22 23:01:13,1,22957,2019-02-04 23:01:13
757,1706,"Website",382,2023-01-16 22:39:54,0,NA,NA
758,2679,"Webinar",188,2018-08-02 11:09:00,0,NA,NA
