"org_id","org_name","org_type","org_size_band","state","created_date"
395,"Practice_395","Pediatrics","2-5","GA",2022-04-11 22:33:02
396,"Practice_396","Family Medicine","Solo","CO",2024-05-15 19:10:00
397,"Practice_397","Family Medicine","Solo","NY",2017-09-28 14:49:08
398,"Practice_398","Physical Therapy","2-5","CO",2023-09-06 10:28:24
399,"Practice_399","Family Medicine","Solo","NY",2018-12-02 03:23:27
400,"Practice_400","Family Medicine","6-20","NC",2018-06-07 14:32:49
401,"Practice_401","Dental","Solo","NC",2023-07-31 07:50:53
402,"Practice_402","Family Medicine","20+","NC",2018-07-15 04:04:55
403,"Practice_403","Physical Therapy","20+","CA",2017-09-05 18:15:50
404,"Practice_404","Family Medicine","Solo","NC",2023-11-24 22:29:17
405,"Practice_405","Pediatrics","Solo","NY",2015-03-17 21:40:35
406,"Practice_406","Family Medicine","6-20","CO",2023-02-06 16:00:18
407,"Practice_407","Pediatrics","20+","WA",2021-08-24 22:19:15
408,"Practice_408","Dental","2-5","AZ",2015-05-27 05:25:45
409,"Practice_409","Family Medicine","Solo","NY",2020-01-04 00:37:29
410,"Practice_410","Dental","2-5","CO",2015-05-24 10:42:20
411,"Practice_411","Pediatrics","2-5","CO",2018-03-06 04:43:40
412,"Practice_412","Dermatology","Solo","AZ",2023-02-09 19:16:03
413,"Practice_413","Dermatology","2-5","IL",2018-01-05 06:01:17
414,"Practice_414","Physical Therapy","Solo","WA",2015-06-15 20:26:09
415,"Practice_415","Orthopedics","Solo","IL",2016-08-16 03:54:37
416,"Practice_416","Physical Therapy","Solo","IL",2019-11-17 18:34:23
417,"Practice_417","Pediatrics","Solo","CO",2021-05-18 00:39:17
418,"Practice_418","Pediatrics","Solo","GA",2018-09-24 09:43:58
419,"Practice_419","Orthopedics","2-5","FL",2020-04-20 19:37:29
420,"Practice_420","Family Medicine","Solo","NY",2016-10-12 09:24:42
421,"Practice_421","Family Medicine","Solo","CA",2020-03-06 16:01:53
422,"Practice_422","Family Medicine","Solo","IL",2015-12-29 01:48:04
423,"Practice_423","Dental","20+","NC",2023-12-19 23:13:02
424,"Practice_424","Physical Therapy","2-5","CA",2016-10-23 16:25:36
425,"Practice_425","Dental","2-5","TX",2022-09-18 00:18:22
426,"Practice_426","Physical Therapy","2-5","GA",2023-02-05 16:22:26
427,"Practice_427","Physical Therapy","20+","CA",2019-10-27 19:00:29
428,"Practice_428","Family Medicine","Solo","AZ",2020-02-11 18:12:03
429,"Practice_429","Pediatrics","2-5","FL",2018-03-11 11:36:46
430,"Practice_430","Dental","2-5","WA",2023-11-28 13:04:47
431,"Practice_431","Dental","2-5","AZ",2022-11-17 14:39:15
432,"Practice_432","Family Medicine","Solo","IL",2017-06-21 23:20:15
433,"Practice_433","Orthopedics","2-5","GA",2022-11-07 19:35:22
434,"Practice_434","Dental","Solo","GA",2024-07-15 15:44:18
435,"Practice_435","Dental","2-5","IL",2022-02-05 21:15:15
436,"Practice_436","Orthopedics","2-5","FL",2021-02-10 11:07:03
437,"Practice_437","Dental","Solo","CO",2018-06-13 22:48:19
438,"Practice_438","Family Medicine","6-20","CA",2021-08-09 03:29:37
439,"Practice_439","Orthopedics","Solo","NC",2021-05-20 16:30:27
440,"Practice_440","Dental","6-20","IL",2023-05-07 21:41:02
441,"Practice_441","Dental","2-5","NC",2024-09-16 15:02:39
442,"Practice_442","Dermatology","Solo","CA",2015-07-23 15:07:58
443,"Practice_443","Pediatrics","Solo","FL",2017-11-22 11:57:05
444,"Practice_444","Pediatrics","20+","CO",2020-10-13 01:28:14
445,"Practice_445","Family Medicine","Solo","WA",2017-12-14 10:41:25
446,"Practice_446","Family Medicine","Solo","FL",2022-07-28 22:01:54
447,"Practice_447","Dermatology","Solo","NC",2021-12-09 12:30:47
448,"Practice_448","Family Medicine","2-5","GA",2022-03-26 00:13:52
449,"Practice_449","Pediatrics","2-5","GA",2016-04-11 11:33:54
450,"Practice_450","Dental","Solo","TX",2024-05-08 15:14:19
451,"Practice_451","Family Medicine","Solo","NY",2015-03-13 01:11:48
452,"Practice_452","Physical Therapy","Solo","AZ",2017-12-31 13:47:38
453,"Practice_453","Physical Therapy","Solo","AZ",2020-06-25 09:24:34
454,"Practice_454","Family Medicine","2-5","IL",2020-06-16 20:30:34
455,"Practice_455","Dental","2-5","NC",2019-09-16 19:37:19
456,"Practice_456","Physical Therapy","Solo","AZ",2018-03-31 05:54:07
457,"Practice_457","Dental","Solo","AZ",2024-06-09 12:15:37
458,"Practice_458","Physical Therapy","Solo","FL",2021-07-19 19:27:42
459,"Practice_459","Dental","20+","WA",2016-02-01 05:34:42
460,"Practice_460","Dental","20+","NC",2015-12-02 00:02:06
461,"Practice_461","Dental","6-20","TX",2017-09-01 07:53:06
462,"Practice_462","Orthopedics","Solo","WA",2018-06-08 10:47:58
463,"Practice_463","Orthopedics","Solo","TX",2019-01-26 04:44:36
464,"Practice_464","Physical Therapy","Solo","NC",2019-01-13 03:09:42
465,"Practice_465","Dermatology","Solo","CO",2023-08-11 09:38:44
466,"Practice_466","Pediatrics","2-5","CO",2016-09-08 21:21:46
467,"Practice_467","Pediatrics","6-20","AZ",2016-06-06 01:23:03
468,"Practice_468","Family Medicine","6-20","IL",2021-06-10 16:23:00
469,"Practice_469","Dental","6-20","GA",2018-02-26 04:26:14
470,"Practice_470","Dermatology","Solo","FL",2024-07-22 15:03:01
471,"Practice_471","Dental","2-5","AZ",2021-09-13 14:52:13
472,"Practice_472","Dermatology","Solo","NY",2019-10-06 19:38:26
473,"Practice_473","Dental","Solo","CO",2021-07-14 13:05:14
474,"Practice_474","Family Medicine","2-5","AZ",2022-06-06 04:24:51
475,"Practice_475","Physical Therapy","Solo","GA",2019-11-07 04:00:08
476,"Practice_476","Dermatology","2-5","TX",2023-05-09 16:31:33
477,"Practice_477","Dental","Solo","TX",2023-04-04 04:23:12
478,"Practice_478","Physical Therapy","2-5","CA",2019-11-20 08:28:02
479,"Practice_479","Dermatology","6-20","FL",2021-12-22 05:16:23
480,"Practice_480","Physical Therapy","Solo","IL",2021-07-21 04:48:06
481,"Practice_481","Orthopedics","6-20","TX",2018-04-14 18:18:22
482,"Practice_482","Orthopedics","Solo","CA",2021-10-15 03:54:46
483,"Practice_483","Physical Therapy","2-5","CO",2023-10-12 16:59:54
484,"Practice_484","Orthopedics","2-5","TX",2021-03-05 16:05:28
485,"Practice_485","Physical Therapy","2-5","IL",2017-09-25 07:35:12
486,"Practice_486","Family Medicine","20+","AZ",2020-02-28 07:30:37
487,"Practice_487","Dental","Solo","GA",2022-05-11 20:21:41
488,"Practice_488","Pediatrics","2-5","NY",2018-06-22 13:27:03
489,"Practice_489","Dermatology","2-5","TX",2016-03-01 06:14:10
490,"Practice_490","Family Medicine","6-20","NY",2023-01-03 02:41:23
491,"Practice_491","Physical Therapy","Solo","NY",2024-08-18 14:41:51
492,"Practice_492","Orthopedics","6-20","NY",2016-06-06 08:31:55
493,"Practice_493","Pediatrics","2-5","WA",2015-10-14 01:58:30
494,"Practice_494","Dental","Solo","NY",2016-08-03 10:21:07
495,"Practice_495","Physical Therapy","2-5","WA",2015-07-22 13:36:24
496,"Practice_496","Pediatrics","Solo","GA",2018-08-19 17:38:42
497,"Practice_497","Physical Therapy","2-5","NY",2022-01-14 15:49:43
498,"Practice_498","Dental","6-20","CA",2019-04-21 14:10:20
499,"Practice_499","Dermatology","2-5","NY",2018-03-08 20:00:47
500,"Practice_500","Dermatology","2-5","NC",2022-01-31 12:55:31
501,"Practice_501","Orthopedics","2-5","FL",2017-10-31 12:21:16
502,"Practice_502","Physical Therapy","Solo","CA",2020-03-11 15:01:31
503,"Practice_503","Pediatrics","Solo","IL",2022-04-21 03:17:36
504,"Practice_504","Family Medicine","2-5","TX",2022-06-18 00:03:12
505,"Practice_505","Orthopedics","Solo","GA",2018-03-25 10:21:49
506,"Practice_506","Dental","Solo","GA",2023-08-02 11:36:48
507,"Practice_507","Family Medicine","2-5","NC",2020-04-29 20:33:09
508,"Practice_508","Family Medicine","Solo","NC",2019-01-09 14:08:57
509,"Practice_509","Family Medicine","Solo","NC",2016-08-26 00:54:34
510,"Practice_510","Orthopedics","2-5","NC",2018-12-14 12:37:08
511,"Practice_511","Orthopedics","Solo","NC",2022-10-28 09:11:06
512,"Practice_512","Physical Therapy","6-20","CO",2020-07-06 07:12:17
513,"Practice_513","Family Medicine","6-20","AZ",2022-08-21 08:00:27
514,"Practice_514","Family Medicine","2-5","GA",2022-06-30 02:48:13
515,"Practice_515","Dental","Solo","NC",2023-07-19 18:45:35
516,"Practice_516","Dental","6-20","TX",2019-05-18 22:25:02
517,"Practice_517","Pediatrics","6-20","CO",2022-06-06 05:16:47
518,"Practice_518","Family Medicine","6-20","CA",2021-10-13 00:51:23
519,"Practice_519","Dermatology","Solo","CA",2024-04-18 13:10:44
520,"Practice_520","Dental","2-5","WA",2022-11-23 03:05:24
521,"Practice_521","Physical Therapy","6-20","AZ",2015-06-13 00:32:50
522,"Practice_522","Pediatrics","2-5","CA",2021-02-05 02:50:23
523,"Practice_523","Dermatology","2-5","NC",2015-12-12 20:34:58
524,"Practice_524","Family Medicine","2-5","GA",2024-11-02 11:18:33
525,"Practice_525","Family Medicine","2-5","WA",2022-10-02 20:54:30
526,"Practice_526","Physical Therapy","Solo","FL",2016-02-25 23:55:04
527,"Practice_527","Physical Therapy","2-5","CO",2020-03-20 20:47:41
528,"Practice_528","Pediatrics","Solo","FL",2020-02-06 00:04:30
529,"Practice_529","Dental","2-5","FL",2021-05-23 04:51:24
530,"Practice_530","Family Medicine","Solo","NC",2016-02-16 18:37:13
531,"Practice_531","Family Medicine","2-5","FL",2015-10-05 04:21:40
532,"Practice_532","Dermatology","Solo","FL",2022-12-04 15:57:10
533,"Practice_533","Dermatology","2-5","CA",2017-08-21 08:13:48
534,"Practice_534","Physical Therapy","6-20","IL",2016-03-16 17:52:43
535,"Practice_535","Family Medicine","Solo","WA",2020-06-18 08:09:22
536,"Practice_536","Family Medicine","Solo","FL",2021-05-05 05:07:23
537,"Practice_537","Family Medicine","Solo","AZ",2023-02-02 10:56:23
538,"Practice_538","Dental","6-20","TX",2018-01-13 08:52:05
539,"Practice_539","Physical Therapy","2-5","WA",2017-11-13 22:12:27
540,"Practice_540","Dental","2-5","AZ",2015-06-22 09:18:05
541,"Practice_541","Dermatology","Solo","TX",2021-01-17 14:35:09
542,"Practice_542","Orthopedics","2-5","FL",2020-11-02 10:07:36
543,"Practice_543","Dental","6-20","IL",2021-03-31 23:08:26
544,"Practice_544","Orthopedics","6-20","NY",2022-11-10 19:28:18
545,"Practice_545","Orthopedics","2-5","GA",2024-02-18 17:53:34
546,"Practice_546","Pediatrics","Solo","AZ",2019-02-11 20:45:37
547,"Practice_547","Dental","Solo","FL",2017-04-06 18:41:46
548,"Practice_548","Orthopedics","Solo","WA",2022-04-26 11:00:19
549,"Practice_549","Physical Therapy","Solo","CA",2024-11-15 22:32:17
550,"Practice_550","Family Medicine","Solo","FL",2016-07-17 07:11:46
551,"Practice_551","Physical Therapy","Solo","NY",2021-09-23 08:55:40
552,"Practice_552","Family Medicine","Solo","FL",2017-10-19 10:17:34
553,"Practice_553","Physical Therapy","6-20","FL",2018-03-30 03:06:29
554,"Practice_554","Physical Therapy","2-5","GA",2018-06-04 04:34:44
555,"Practice_555","Family Medicine","6-20","CA",2017-08-05 05:02:07
556,"Practice_556","Physical Therapy","2-5","AZ",2021-01-08 20:58:14
557,"Practice_557","Dental","Solo","NC",2020-11-17 00:36:34
558,"Practice_558","Dental","2-5","NC",2017-07-25 16:10:54
559,"Practice_559","Family Medicine","Solo","WA",2016-08-05 22:07:27
560,"Practice_560","Orthopedics","2-5","IL",2015-06-17 22:03:28
561,"Practice_561","Orthopedics","Solo","FL",2021-01-19 10:51:00
562,"Practice_562","Dental","20+","WA",2016-11-09 05:38:08
563,"Practice_563","Dental","Solo","IL",2021-04-08 15:49:46
564,"Practice_564","Dental","Solo","AZ",2019-05-11 09:34:03
565,"Practice_565","Pediatrics","6-20","AZ",2019-11-22 16:16:51
566,"Practice_566","Physical Therapy","Solo","CA",2024-07-13 05:18:57
567,"Practice_567","Pediatrics","2-5","NC",2016-05-09 19:14:27
568,"Practice_568","Physical Therapy","2-5","NC",2020-10-27 18:26:25
569,"Practice_569","Family Medicine","6-20","WA",2017-09-22 17:16:44
570,"Practice_570","Pediatrics","20+","GA",2018-03-10 03:00:49
571,"Practice_571","Physical Therapy","20+","NC",2023-05-18 07:14:16
572,"Practice_572","Family Medicine","Solo","GA",2020-06-17 04:56:28
573,"Practice_573","Pediatrics","6-20","GA",2024-01-12 16:47:11
574,"Practice_574","Orthopedics","2-5","AZ",2023-06-08 14:55:50
575,"Practice_575","Family Medicine","2-5","CA",2015-02-16 11:38:04
576,"Practice_576","Family Medicine","Solo","WA",2019-03-19 18:59:58
577,"Practice_577","Dental","2-5","TX",2021-06-10 13:36:36
578,"Practice_578","Family Medicine","20+","WA",2019-11-12 13:45:33
579,"Practice_579","Physical Therapy","6-20","GA",2017-04-11 08:20:29
580,"Practice_580","Pediatrics","2-5","IL",2016-12-01 17:28:24
581,"Practice_581","Physical Therapy","Solo","IL",2021-03-22 06:25:22
582,"Practice_582","Dermatology","Solo","CA",2021-09-30 21:10:47
583,"Practice_583","Physical Therapy","6-20","AZ",2020-12-25 22:31:23
584,"Practice_584","Pediatrics","2-5","AZ",2017-01-18 15:41:47
585,"Practice_585","Orthopedics","2-5","GA",2017-02-10 06:56:57
586,"Practice_586","Dental","Solo","GA",2024-01-21 10:25:06
587,"Practice_587","Dental","2-5","NY",2018-04-11 15:32:49
588,"Practice_588","Dental","2-5","NY",2020-06-02 06:18:25
589,"Practice_589","Dental","6-20","GA",2022-07-10 22:09:05
590,"Practice_590","Dental","2-5","NC",2016-12-16 23:58:28
591,"Practice_591","Dental","Solo","WA",2016-08-27 16:06:38
592,"Practice_592","Orthopedics","2-5","NC",2020-12-10 13:55:07
593,"Practice_593","Dental","Solo","AZ",2015-11-09 13:53:24
594,"Practice_594","Pediatrics","20+","TX",2023-03-29 01:01:04
595,"Practice_595","Family Medicine","Solo","WA",2023-05-30 23:42:25
596,"Practice_596","Physical Therapy","2-5","NC",2015-08-17 05:10:55
597,"Practice_597","Orthopedics","Solo","NC",2016-11-07 06:40:49
598,"Practice_598","Dental","2-5","CO",2021-07-24 03:30:54
599,"Practice_599","Dental","2-5","WA",2020-01-09 05:22:59
600,"Practice_600","Dental","2-5","TX",2021-06-07 23:30:30
601,"Practice_601","Dental","Solo","CA",2024-12-26 22:32:02
602,"Practice_602","Pediatrics","Solo","CA",2019-02-11 12:45:30
603,"Practice_603","Dental","Solo","NC",2020-01-04 03:48:56
604,"Practice_604","Dental","2-5","GA",2020-06-08 00:57:08
605,"Practice_605","Dental","Solo","TX",2023-06-02 12:45:08
606,"Practice_606","Physical Therapy","2-5","TX",2024-10-14 03:20:50
607,"Practice_607","Dental","6-20","AZ",2024-05-08 05:27:32
608,"Practice_608","Pediatrics","6-20","IL",2017-02-19 13:52:04
609,"Practice_609","Physical Therapy","2-5","CO",2022-02-06 00:44:08
610,"Practice_610","Orthopedics","2-5","AZ",2017-03-10 08:11:05
611,"Practice_611","Dental","Solo","TX",2024-12-02 08:45:06
612,"Practice_612","Family Medicine","2-5","FL",2024-07-26 08:55:57
613,"Practice_613","Orthopedics","6-20","GA",2016-10-31 23:46:43
614,"Practice_614","Dental","Solo","TX",2015-03-24 08:29:35
615,"Practice_615","Family Medicine","2-5","CO",2015-03-20 13:30:39
616,"Practice_616","Family Medicine","6-20","TX",2018-09-15 03:04:23
617,"Practice_617","Dental","6-20","WA",2017-01-13 13:35:16
618,"Practice_618","Pediatrics","Solo","WA",2021-10-09 22:35:10
619,"Practice_619","Family Medicine","2-5","NY",2022-06-29 10:46:24
620,"Practice_620","Orthopedics","Solo","CO",2018-04-13 14:11:14
621,"Practice_621","Dental","Solo","NC",2019-05-13 17:22:38
622,"Practice_622","Dental","6-20","IL",2019-06-21 06:11:36
623,"Practice_623","Pediatrics","6-20","NC",2023-10-14 11:01:08
624,"Practice_624","Physical Therapy","6-20","IL",2019-04-24 23:26:56
625,"Practice_625","Orthopedics","Solo","IL",2016-05-26 03:53:33
626,"Practice_626","Pediatrics","6-20","IL",2018-07-08 22:39:03
627,"Practice_627","Physical Therapy","2-5","CA",2022-10-26 21:01:06
628,"Practice_628","Orthopedics","Solo","IL",2015-10-06 19:10:02
629,"Practice_629","Dental","2-5","TX",2024-11-12 20:32:46
630,"Practice_630","Pediatrics","Solo","FL",2023-01-19 15:04:08
631,"Practice_631","Orthopedics","6-20","CO",2015-12-23 06:07:06
632,"Practice_632","Family Medicine","2-5","FL",2022-07-11 18:03:17
633,"Practice_633","Physical Therapy","Solo","NY",2023-07-24 16:33:01
634,"Practice_634","Physical Therapy","Solo","TX",2015-06-16 19:10:43
635,"Practice_635","Dental","Solo","IL",2017-08-10 23:14:09
636,"Practice_636","Physical Therapy","Solo","CA",2021-02-20 06:36:33
637,"Practice_637","Physical Therapy","2-5","AZ",2018-12-10 11:26:02
638,"Practice_638","Dental","6-20","NC",2019-09-27 03:10:31
639,"Practice_639","Pediatrics","Solo","WA",2023-08-15 12:13:51
640,"Practice_640","Pediatrics","Solo","CO",2022-12-29 09:05:55
641,"Practice_641","Dental","2-5","FL",2016-09-15 18:35:00
642,"Practice_642","Pediatrics","6-20","TX",2019-11-07 00:25:57
643,"Practice_643","Dental","Solo","AZ",2024-02-09 03:23:16
644,"Practice_644","Pediatrics","Solo","GA",2023-01-22 05:34:51
645,"Practice_645","Dental","2-5","GA",2015-04-09 20:46:02
646,"Practice_646","Family Medicine","Solo","WA",2022-01-18 13:02:04
647,"Practice_647","Physical Therapy","Solo","GA",2017-01-14 08:25:23
648,"Practice_648","Orthopedics","2-5","NC",2018-05-20 17:34:52
649,"Practice_649","Family Medicine","2-5","NY",2018-03-23 20:26:27
650,"Practice_650","Physical Therapy","2-5","GA",2023-11-24 00:33:24
651,"Practice_651","Dental","2-5","WA",2017-05-18 02:21:04
652,"Practice_652","Physical Therapy","2-5","NY",2023-03-01 14:03:27
653,"Practice_653","Physical Therapy","Solo","NC",2017-02-16 09:57:33
654,"Practice_654","Orthopedics","Solo","WA",2018-02-15 04:25:35
655,"Practice_655","Physical Therapy","Solo","GA",2018-04-11 02:43:44
656,"Practice_656","Dental","Solo","IL",2016-10-13 16:16:10
657,"Practice_657","Pediatrics","2-5","CO",2018-07-24 12:25:48
658,"Practice_658","Pediatrics","6-20","GA",2017-09-28 00:25:35
659,"Practice_659","Orthopedics","20+","WA",2021-01-24 00:47:40
660,"Practice_660","Physical Therapy","2-5","CO",2018-11-28 16:24:14
661,"Practice_661","Pediatrics","Solo","CO",2018-11-01 19:39:50
662,"Practice_662","Dermatology","Solo","NY",2022-12-21 04:16:13
663,"Practice_663","Orthopedics","6-20","NC",2019-10-01 07:45:51
664,"Practice_664","Dental","2-5","GA",2020-08-31 12:43:49
665,"Practice_665","Dental","2-5","AZ",2018-06-18 15:46:58
666,"Practice_666","Dental","6-20","IL",2018-05-21 15:40:20
667,"Practice_667","Dental","2-5","NC",2022-06-10 15:48:51
668,"Practice_668","Dental","6-20","AZ",2015-08-14 03:42:50
669,"Practice_669","Dental","Solo","AZ",2024-01-28 01:22:13
670,"Practice_670","Pediatrics","2-5","FL",2021-08-27 10:37:59
671,"Practice_671","Dental","6-20","NY",2018-12-20 23:09:11
672,"Practice_672","Family Medicine","Solo","CA",2023-11-13 17:43:30
673,"Practice_673","Dental","2-5","TX",2022-11-10 17:50:59
674,"Practice_674","Physical Therapy","Solo","TX",2020-01-24 05:13:03
675,"Practice_675","Physical Therapy","20+","NY",2015-03-12 21:32:48
676,"Practice_676","Dermatology","Solo","NY",2016-06-21 05:53:48
677,"Practice_677","Dental","2-5","AZ",2019-03-29 05:28:40
678,"Practice_678","Pediatrics","Solo","NY",2015-12-15 06:45:29
679,"Practice_679","Dermatology","2-5","AZ",2024-08-17 06:26:17
680,"Practice_680","Family Medicine","Solo","NC",2019-05-15 07:11:45
681,"Practice_681","Family Medicine","Solo","CA",2024-03-14 15:56:27
682,"Practice_682","Pediatrics","2-5","FL",2022-01-08 10:14:21
683,"Practice_683","Dental","6-20","AZ",2019-07-15 16:28:31
684,"Practice_684","Orthopedics","Solo","NY",2019-09-11 12:22:29
685,"Practice_685","Family Medicine","Solo","CO",2018-08-21 01:20:23
686,"Practice_686","Physical Therapy","6-20","GA",2020-08-30 02:35:36
687,"Practice_687","Physical Therapy","2-5","TX",2023-06-08 14:17:13
688,"Practice_688","Pediatrics","6-20","CA",2016-03-05 22:10:38
689,"Practice_689","Family Medicine","Solo","GA",2023-06-11 18:08:55
690,"Practice_690","Dental","2-5","WA",2018-04-12 12:11:13
691,"Practice_691","Pediatrics","Solo","NY",2022-06-17 07:47:46
692,"Practice_692","Physical Therapy","Solo","AZ",2016-12-11 03:13:10
693,"Practice_693","Physical Therapy","2-5","FL",2016-10-10 02:41:44
694,"Practice_694","Dental","2-5","CO",2017-11-25 12:09:11
695,"Practice_695","Dental","6-20","FL",2022-01-23 07:14:32
696,"Practice_696","Orthopedics","Solo","GA",2019-12-21 00:02:13
697,"Practice_697","Pediatrics","2-5","CO",2016-08-08 02:26:08
